preview_filename,preview_duration_sec,tempo_bpm,beat_confidence,rms_loudness,mode,key_strength,spectral_centroid_mean,spectral_rolloff_mean,valence,arousal,genre_1,genre_1_score,genre_2,genre_2_score,genre_3,genre_3_score,genre_4,genre_4_score,genre_5,genre_5_score,genre_family_blues,genre_family_brass_and_military,genre_family_children_s,genre_family_classical,genre_family_electronic,genre_family_folk_world_and_country,genre_family_funk_soul,genre_family_hip_hop,genre_family_jazz,genre_family_latin,genre_family_non_music,genre_family_pop,genre_family_reggae,genre_family_rock,genre_family_stage_and_screen,audio_feature_error,apple_track_id,search_song,search_artist,preview_file,tempo_bpm_raw,tempo_bpm_adjusted,tempo_adjustment_reason
preview_clips/nat_king_cole__deck_the_halls__1534017082.0.m4a,29.952290249433105,107.79065704345703,2.281989336013794,0.12760837376117706,minor,0.8164105415344238,2533.4834572506174,1738.1848418740317,5.675910472869873,5.377929210662842,Pop---Vocal,0.15912184119224548,Stage & Screen---Musical,0.13363060355186462,Stage & Screen---Soundtrack,0.10820911079645157,"Folk, World, & Country---Folk",0.08219002932310104,Jazz---Big Band,0.07327421009540558,0.07289493398275226,0.009504411020316184,0.05988604947924614,0.05613667756551877,0.01961595896915469,0.1581436602427857,0.0786502761329757,0.0043681267961801495,0.2877619842183776,0.12393867600803787,0.06810524489264935,0.4708171961319749,0.011910960092791356,0.19615804402928916,0.30187420174479485,,1534017082.0,Deck The Halls,Nat King Cole,preview_clips/nat_king_cole__deck_the_halls__1534017082.0.m4a,107.79065704345703,107.79065704345703,unchanged
preview_clips/paramore__decode__294342487.0.m4a,29.92907029478458,163.9996795654297,1.6657211780548096,0.31346800923347473,minor,0.9149299263954163,2993.9288381177325,1753.5538926235465,6.198761940002441,5.0040812492370605,Rock---Alternative Rock,0.44325608015060425,Rock---Emo,0.22056007385253906,Rock---Pop Punk,0.18998661637306213,Rock---Gothic Metal,0.15322595834732056,Rock---Post-Hardcore,0.15237155556678772,0.00029405143368421705,1.8555189058133692e-05,0.00011227678851355449,0.0016078772169407785,0.012985201760359555,0.0029842551565943953,0.000410777725976752,0.003280091547132713,0.0007718095858422203,0.0042997942012519275,0.005198691047151982,0.013529662841733625,0.0003270194784050773,2.3501811897692733,0.0025526069730403833,,294342487.0,Decode,Paramore,preview_clips/paramore__decode__294342487.0.m4a,163.9996795654297,163.9996795654297,kept_high_bpm_strong_electronic_or_rock
preview_clips/lil_wayne__dedicate__1437722533.0.m4a,29.975510204081633,117.77750396728516,3.215024948120117,0.3215259611606598,minor,0.9256615042686462,2678.141018303555,973.9441106932082,3.796414852142334,5.281368255615234,Hip Hop---Trap,0.4809899628162384,Hip Hop---Pop Rap,0.20406970381736755,Hip Hop---Cloud Rap,0.116234190762043,Hip Hop---RnB/Swing,0.0999220758676529,Hip Hop---Gangsta,0.08011046051979065,0.0007815749794843896,2.167089831184299e-05,2.5746427922967996e-05,9.615219921599305e-06,0.08521635357901403,0.0019026190742437166,0.15528212358822202,1.4937905247211347,0.0008868487143445236,0.05710490831797088,0.0005455644351073374,0.018723111632880318,0.0219444252888934,0.005896358689973624,0.0010716725337260868,,1437722533.0,Dedicate,Lil Wayne,preview_clips/lil_wayne__dedicate__1437722533.0.m4a,117.77750396728516,117.77750396728516,unchanged
preview_clips/partynextdoor__deeper__1796475561.0.m4a,29.975510204081633,97.0552978515625,1.7069063186645508,0.3605770766735077,major,0.837888240814209,3161.4261783092015,1273.6256318933824,4.4112229347229,5.282100200653076,Hip Hop---Cloud Rap,0.6540977358818054,Hip Hop---Trap,0.3677571713924408,Hip Hop---Pop Rap,0.13170437514781952,Hip Hop---Hardcore Hip-Hop,0.08272448182106018,Hip Hop---Conscious,0.07505625486373901,0.0051132539374521,2.70979353445e-05,0.00011049495287807076,0.00010687046017210378,0.07416349304367031,0.00537846759061722,0.04132840314559871,1.5264176952041453,0.001295114274853404,0.005469636369326736,0.0019552114163161605,0.016042842149545322,0.006706023566948716,0.14198590495698227,0.0005923260578128975,,1796475561.0,Deeper,PARTYNEXTDOOR,preview_clips/partynextdoor__deeper__1796475561.0.m4a,97.0552978515625,97.0552978515625,unchanged
preview_clips/glee_cast__defying_gravity__347886852.0.m4a,29.975510204081633,151.75576782226562,2.0539886951446533,0.2150789052248001,major,0.8940208554267883,2818.4358203049414,1308.2254226731811,5.153554916381836,5.237360000610352,Pop---Ballad,0.3135038912296295,Latin---Tejano,0.2911837697029114,Rock---Pop Rock,0.22976502776145935,Latin---Cumbia,0.14312396943569183,Pop---Vocal,0.1062784194946289,0.010733253933722153,0.001205551849125186,0.00973573443479836,0.011884010258654598,0.10569622131151846,0.10248830296404776,0.04626895098863315,0.02673685783338442,0.04361362040071981,0.5448636015762531,0.022029197272786405,0.5268574853762402,0.013128420723660383,0.675407421730597,0.0184430229710415,,347886852.0,Defying Gravity,Glee Cast,preview_clips/glee_cast__defying_gravity__347886852.0.m4a,151.75576782226562,75.87788391113281,halved_145_180_likely_double_time
preview_clips/beyonce_featuring_jay_z__deja_vu__250164679.0.m4a,29.92907029478458,106.16830444335938,3.347656726837158,0.3628491461277008,minor,0.9105409979820251,3466.7296256131904,1113.9676825944769,6.711974143981934,4.626695156097412,Hip Hop---RnB/Swing,0.5881734490394592,Funk / Soul---Contemporary R&B,0.48794829845428467,Electronic---House,0.13864658772945404,Funk / Soul---Rhythm & Blues,0.12947377562522888,Electronic---UK Garage,0.12133179605007172,0.0012232974776225092,0.00028815654101777,0.00015516973508056253,4.7882586798664306e-05,0.5245928548389429,0.0026372934485898725,0.9046173598035239,0.8933194996270686,0.005425117952654546,0.008827791539733454,0.0014660337136547241,0.1858115982900017,0.06039158376370324,0.020912010577713858,0.006163052545161918,,250164679.0,Deja Vu,Beyonce Featuring Jay Z,preview_clips/beyonce_featuring_jay_z__deja_vu__250164679.0.m4a,106.16830444335938,106.16830444335938,unchanged
preview_clips/j_cole__deja_vu__1440924454.0.m4a,29.92907029478458,87.05062103271484,0.6459401845932007,0.22403718531131744,minor,0.7008562088012695,1833.7023112215736,507.94990007267444,4.06136417388916,4.924072265625,Hip Hop---Trap,0.27882620692253113,Hip Hop---Cloud Rap,0.24454566836357117,Hip Hop---Pop Rap,0.13018818199634552,Hip Hop---Conscious,0.1277938038110733,Hip Hop---Gangsta,0.11211581528186798,0.002136333276212099,5.56299319214304e-05,0.0016435344441561028,0.0009485410055276589,0.13277414584990765,0.006407897193639656,0.05356194377236534,1.8085068053624127,0.003442244845246023,0.02072546132376374,0.012539836858195486,0.014755822093320603,0.01063500181408017,0.03714326167209947,0.00438285997370258,,1440924454.0,Deja Vu,J. Cole,preview_clips/j_cole__deja_vu__1440924454.0.m4a,87.05062103271484,87.05062103271484,unchanged
preview_clips/olivia_rodrigo__deja_vu__1560735847.0.m4a,29.975510204081633,184.57020568847656,2.89400053024292,0.2818884253501892,major,0.8289286494255066,2506.522260919813,1292.508851042473,6.740725994110107,5.684980869293213,Funk / Soul---Contemporary R&B,0.14073802530765533,Pop---Indie Pop,0.12823553383350372,Funk / Soul---Neo Soul,0.09707402437925339,Rock---Indie Rock,0.08250784128904343,Rock---Alternative Rock,0.07584266364574432,0.01179421492088295,0.00012835892994189635,0.0021783260599477217,0.0036634237903854228,0.3905914380438844,0.1190762171404458,0.34878569938155124,0.18377682275422558,0.02440301170463499,0.030416438180964178,0.011476942163426429,0.4016371826246541,0.012651146433199756,0.4031691860070623,0.013302011240739375,,1560735847.0,Deja Vu,Olivia Rodrigo,preview_clips/olivia_rodrigo__deja_vu__1560735847.0.m4a,184.57020568847656,92.28510284423828,halved_over_180_extreme_bpm
preview_clips/taylor_swift__delicate__1440934254.0.m4a,29.975510204081633,94.8989486694336,2.042299747467041,0.21211670339107513,major,0.7800206542015076,2362.745207819038,816.8617272155573,4.985556602478027,4.895442008972168,Electronic---Tropical House,0.4346699118614197,Electronic---Dance-pop,0.21633301675319672,Electronic---Downtempo,0.1253250688314438,Electronic---Deep House,0.10215720534324646,Electronic---House,0.09088992327451706,0.0002368394335121593,8.111693205137271e-06,0.005675485939718783,0.004016222298105276,1.404100531520271,0.030811871551094328,0.04608825844479725,0.09123995652566919,0.002127759271843388,0.08276002102178381,0.0018600168675675377,0.3355472819894203,0.01634839133657806,0.03621032783928513,0.003371309270733036,,1440934254.0,Delicate,Taylor Swift,preview_clips/taylor_swift__delicate__1440934254.0.m4a,94.8989486694336,94.8989486694336,unchanged
preview_clips/travis_scott_beyonce__delresto_echoes__1699712652.0.m4a,29.975510204081633,115.98070526123047,2.4424383640289307,0.30165696144104004,minor,0.8343401551246643,3434.7194039076107,1317.6753655306695,5.981527805328369,6.155533313751221,Hip Hop---Cloud Rap,0.14459241926670074,Funk / Soul---Contemporary R&B,0.13361874222755432,Hip Hop---RnB/Swing,0.12824644148349762,Hip Hop---Trap,0.12283115088939667,Electronic---House,0.10642403364181519,0.002462267506416538,8.20354964616854e-05,0.005888562060135882,0.0013671453025381197,0.6777183431149751,0.03642452997678447,0.31294966873247176,0.649488598213793,0.013573660544352606,0.05420813739124242,0.007523709711676929,0.15283607047240366,0.03354282614600379,0.021197833677661038,0.0035603689320851117,,1699712652.0,Delresto (Echoes),Travis Scott & Beyonce,preview_clips/travis_scott_beyonce__delresto_echoes__1699712652.0.m4a,115.98070526123047,115.98070526123047,unchanged
preview_clips/drake_featuring_fivio_foreign_sosa_geek__demons__1511050024.0.m4a,29.92907029478458,148.0459747314453,0.45807796716690063,0.301515132188797,minor,0.8262120485305786,3545.935431901799,2147.711664244186,4.756644248962402,5.149624824523926,Hip Hop---Trap,0.3157723844051361,Hip Hop---Cloud Rap,0.24998870491981506,Hip Hop---Grime,0.15481410920619965,Hip Hop---Hardcore Hip-Hop,0.1310436874628067,Hip Hop---Horrorcore,0.1052592396736145,0.000130018657017672,5.265497759410209e-05,0.0001733781973598525,2.3300036733786555e-05,0.2611827266633995,0.0009688838496124674,0.007103984546574793,1.3745676045800792,0.0002309701911826778,0.003617524221439794,0.0026334663289162563,0.027089490067794486,0.008253073162450164,0.013047345435040825,0.0004843013739446178,,1511050024.0,Demons,Drake Featuring Fivio Foreign & Sosa Geek,preview_clips/drake_featuring_fivio_foreign_sosa_geek__demons__1511050024.0.m4a,148.0459747314453,74.02298736572266,halved_145_180_likely_double_time
preview_clips/imagine_dragons__demons__1440873339.0.m4a,29.975510204081633,89.56968688964844,3.4127774238586426,0.41924145817756653,major,0.860593318939209,2509.9332963925767,1280.242258550213,6.213430881500244,4.485245704650879,Rock---Alternative Rock,0.17836511135101318,Hip Hop---Cloud Rap,0.11186044663190842,Rock---Pop Rock,0.09926505386829376,Rock---Indie Rock,0.09311603009700775,Rock---Hard Rock,0.0845738872885704,0.02223370215506293,0.001311445485043805,0.0005421796813607216,0.0030765561041334877,0.41107315131830546,0.03501662402322836,0.059283324491843814,0.2972470985041582,0.00840800203877734,0.005798076035063104,0.027845545571835828,0.14985983321093954,0.012288838690437842,1.1157301199009453,0.007563276158180088,,1440873339.0,Demons,Imagine Dragons,preview_clips/imagine_dragons__demons__1440873339.0.m4a,89.56968688964844,89.56968688964844,unchanged
preview_clips/doechii__denial_is_a_river__1796274190.0.m4a,29.975510204081633,92.75316619873047,3.739046096801758,0.35474520921707153,major,0.7647073268890381,2612.841977842821,1170.0929246081657,5.4562482833862305,5.592403411865234,Hip Hop---Conscious,0.2566359341144562,Hip Hop---Instrumental,0.22209316492080688,Hip Hop---Grime,0.09904126822948456,Hip Hop---Boom Bap,0.09355782717466354,Hip Hop---Jazzy Hip-Hop,0.08535972237586975,0.021768300712210475,6.397874443564433e-06,0.00047394935063493904,6.9801055502694e-05,0.24341503117017282,0.005050677362305578,0.1326638157133857,1.276151520843996,0.0038895048483027495,0.003581429570189698,0.003927619252863224,0.011258536351760995,0.023768168452079408,0.015524944698881882,0.0014223390589904739,,1796274190.0,Denial Is A River,Doechii,preview_clips/doechii__denial_is_a_river__1796274190.0.m4a,92.75316619873047,92.75316619873047,unchanged
preview_clips/noah_kahan__deny_deny_deny__1872239893.0.m4a,29.975510204081633,118.23426055908203,3.229206085205078,0.3377183675765991,major,0.9067224860191345,2418.2820995319003,1049.4936538554566,6.027593612670898,5.612462520599365,Rock---Alternative Rock,0.2993370294570923,Rock---Indie Rock,0.2651490271091461,Rock---Brit Pop,0.18644824624061584,Rock---Pop Rock,0.17352628707885742,Pop---Indie Pop,0.09498199075460434,0.008294227462101844,3.4303294910387194e-05,0.00013098514273224282,0.0007848500719660478,0.14961004677786605,0.042014315787582746,0.014190694895660272,0.005614719772438548,0.0009752907628239882,0.000632031342750139,0.009763609366927994,0.15236376690859288,0.0018844208236714621,1.7389098645298873,0.0038500624941661954,,1872239893.0,Deny Deny Deny,Noah Kahan,preview_clips/noah_kahan__deny_deny_deny__1872239893.0.m4a,118.23426055908203,118.23426055908203,unchanged
preview_clips/luis_fonsi_daddy_yankee_featuring_justin_bieber__despacito__1445025224.0.m4a,29.92907029478458,178.20584106445312,2.7239036560058594,0.22978757321834564,major,0.9599836468696594,3841.1756079385445,1762.5510992005813,5.807430267333984,6.236637115478516,Reggae---Reggae,0.4062586724758148,"Folk, World, & Country---African",0.21138781309127808,"Folk, World, & Country---Raï",0.20611535012722015,Reggae---Reggae-Pop,0.09465748071670532,Reggae---Ragga,0.07616613060235977,0.008060933564593142,0.00010597626737762766,0.0013244995916465996,0.00031163947145884663,0.08188589523255274,0.49784739299957437,0.014954145426600007,0.05481890849841875,0.0034100717708724915,0.09784065387020746,0.006025759525982721,0.0959839800843838,0.7372171364258975,0.29112887515771035,0.0011388497878215276,,1445025224.0,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,preview_clips/luis_fonsi_daddy_yankee_featuring_justin_bieber__despacito__1445025224.0.m4a,178.20584106445312,89.10292053222656,halved_145_180_likely_double_time
preview_clips/bad_bunny__despues_de_la_playa__1622045626.0.m4a,29.975510204081633,150.71437072753906,1.13959538936615,0.16094021499156952,minor,0.8568825721740723,3192.4481144482875,1547.8573069852941,5.358276844024658,5.127015113830566,Latin---Reggaeton,0.4453074038028717,Hip Hop---Trap,0.28919288516044617,Hip Hop---Cloud Rap,0.06369750201702118,Pop---Europop,0.05040498822927475,Hip Hop---Bounce,0.047850675880908966,0.00042173309657300706,0.0001683094515101402,0.00027722928643925115,0.0017520775595585292,0.42539134429216574,0.04327854369628881,0.014757446063413227,0.6004885449146968,0.0009435076261752329,0.4600771914545021,0.005424593003681366,0.12129545841980871,0.05517519738350529,0.022549651484268907,0.0023891624878160655,,1622045626.0,Despues de La Playa,Bad Bunny,preview_clips/bad_bunny__despues_de_la_playa__1622045626.0.m4a,150.71437072753906,75.35718536376953,halved_145_180_likely_double_time
preview_clips/lil_baby__detox__1646308382.0.m4a,29.92907029478458,99.2381820678711,0.9072520136833191,0.12009599059820175,minor,0.8040876984596252,2956.939621456649,1164.2118232194769,5.066303253173828,5.118439197540283,Hip Hop---Trap,0.5035334229469299,Hip Hop---Cloud Rap,0.32867318391799927,Hip Hop---Pop Rap,0.2452409416437149,Hip Hop---Bounce,0.17855224013328552,Hip Hop---Thug Rap,0.13138984143733978,0.002435371723549906,0.0004692923689617601,0.0010392293625045568,0.0023692846766607545,0.26222578599481494,0.029519907352550945,0.04311472916015191,1.7149403626244748,0.0035655701449286425,0.1379993132004529,0.005140740879141958,0.08266495479256264,0.025947192174498923,0.09760689370887121,0.00426570643321611,,1646308382.0,Detox,Lil Baby,preview_clips/lil_baby__detox__1646308382.0.m4a,99.2381820678711,99.2381820678711,unchanged
preview_clips/morgan_wallen__devil_don_t_know__1818424387.0.m4a,29.975510204081633,124.9516830444336,2.1649444103240967,0.18241626024246216,major,0.9231145977973938,2025.0384257408118,1155.5263460236067,4.312093734741211,4.579465389251709,Rock---Alternative Rock,0.1361561268568039,Rock---Indie Rock,0.09500272572040558,Rock---Pop Rock,0.07615740597248077,"Folk, World, & Country---Country",0.06663916260004044,Rock---Southern Rock,0.06547684967517853,0.04451319023792166,0.0005019591117161326,0.0018506786436773837,0.006342164286252228,0.18013527329912904,0.25208695790843194,0.04594745960639557,0.019362842792361334,0.018195285494584823,0.007814503096597036,0.02670312309419387,0.1271275705039443,0.007738187199720414,1.2003486081785013,0.00800530903507024,,1818424387.0,Devil Don't Know,Morgan Wallen,preview_clips/morgan_wallen__devil_don_t_know__1818424387.0.m4a,124.9516830444336,124.9516830444336,unchanged
preview_clips/tommy_richman__devil_is_a_lie__1892438162.0.m4a,29.975510204081633,94.33013153076172,3.1038613319396973,0.14055544137954712,minor,0.682215690612793,3640.0067801460764,1546.6573142414861,5.9935197830200195,6.060423374176025,Funk / Soul---Contemporary R&B,0.2535805404186249,Hip Hop---RnB/Swing,0.2467459738254547,Hip Hop---G-Funk,0.13904905319213867,Hip Hop---Gangsta,0.12774094939231873,Hip Hop---Bounce,0.11330588161945343,0.001409127018924039,5.914499669046336e-05,2.0340817172836978e-05,2.2865871500243884e-05,0.08705094060996288,0.008117191706496385,0.6527769684253144,1.1181980677647516,0.001353298006733894,0.0026168706747213832,0.0018593609112542708,0.016761346862040227,0.019699644943102612,0.011939828702956845,0.0019776879425990046,,1892438162.0,Devil Is A Lie,Tommy Richman,preview_clips/tommy_richman__devil_is_a_lie__1892438162.0.m4a,94.33013153076172,94.33013153076172,unchanged
